Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,RefreshWatchDog,6,0,3,3,48,4,0,0,0.6666666666666666,2,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/RefreshWatchDog.java,13
GCViewer,com.tagtraum.perf.gcviewer.ctrl.action,RefreshWatchDog.ModelReloader,2,0,0,0,25,0,0,0,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/ctrl/action/RefreshWatchDog.java,44
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,UsedHeapRenderer,1,1,2,2,26,4,0,2,1.0,2,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/UsedHeapRenderer.java,13
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,GCTimesRenderer,1,1,2,2,22,3,0,2,1.0,2,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/GCTimesRenderer.java,13
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,PolygonChartRenderer,12,0,13,6,266,27,8,1,0.38461538461538464,0,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/PolygonChartRenderer.java,14
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,PolygonChartRenderer.ScaledPolygon,5,0,0,0,64,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/PolygonChartRenderer.java,211
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,PolygonChartRenderer.InsertionBoundary,3,0,0,0,59,0,0,0,-1.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/PolygonChartRenderer.java,298
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,UsedTenuredRenderer,1,1,2,2,32,6,0,2,1.0,2,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/UsedTenuredRenderer.java,14
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,TotalYoungRenderer,2,2,2,2,47,7,0,2,1.0,2,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/TotalYoungRenderer.java,15
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,TotalTenuredRenderer,2,2,2,2,38,6,0,2,1.0,2,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/TotalTenuredRenderer.java,15
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,TotalHeapRenderer,2,2,2,2,33,5,0,2,1.0,2,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/TotalHeapRenderer.java,14
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,GCRectanglesRenderer,2,1,3,3,68,12,0,1,0.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/GCRectanglesRenderer.java,15
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,FullGCLineRenderer,1,1,2,2,28,4,0,1,1.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/FullGCLineRenderer.java,14
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,IncLineRenderer,1,1,2,2,26,5,0,1,1.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/IncLineRenderer.java,10
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,InitialMarkLevelRenderer,1,1,2,2,23,4,0,2,1.0,2,4,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/InitialMarkLevelRenderer.java,13
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,ConcurrentGcBegionEndRenderer,2,2,2,2,38,7,0,1,0.0,2,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/ConcurrentGcBegionEndRenderer.java,13
GCViewer,com.tagtraum.perf.gcviewer.view.renderer,UsedYoungRenderer,1,1,2,2,45,9,0,2,1.0,2,5,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/view/renderer/UsedYoungRenderer.java,14
GCViewer,com.tagtraum.perf.gcviewer.log,TextAreaFormatter,1,0,1,1,26,2,0,0,0.0,0,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/log/TextAreaFormatter.java,9
GCViewer,com.tagtraum.perf.gcviewer.log,TextAreaLogHandler,3,0,8,8,66,11,0,0,0.375,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/log/TextAreaLogHandler.java,6
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,CSVTSDataWriter,0,0,3,2,43,7,0,2,-1.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/CSVTSDataWriter.java,12
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,CsvSummaryExportFormatter,1,0,1,1,13,1,0,1,0.0,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/CsvSummaryExportFormatter.java,6
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SimpleGcWriter,0,0,5,2,82,17,0,2,-1.0,1,2,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/SimpleGcWriter.java,13
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,ISummaryExportFormatter,1,0,1,0,7,1,1,0,-1.0,1,0,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/ISummaryExportFormatter.java,6
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,CSVDataWriter,0,0,3,2,49,6,0,2,-1.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/CSVDataWriter.java,12
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,PlainDataWriter,0,0,2,2,19,3,0,2,-1.0,0,1,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/PlainDataWriter.java,12
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,DataWriterFactory,1,1,2,2,0,8,0,0,0.0,3,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/DataWriterFactory.java,12
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,10,0,12,4,343,34,0,2,0.16666666666666666,1,8,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/SummaryDataWriter.java,21
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,PNGDataWriter,1,0,2,2,26,3,0,2,0.0,0,3,/Users/ayushpatel/Desktop/CSCI3130/Assignment3/GCViewer/src/main/java/com/tagtraum/perf/gcviewer/exp/impl/PNGDataWriter.java,13
